lafrite/Focal_current.torrent|lafrite/archive/Armbian_20.11_Lafrite_focal_current_5.9.6.img.xz.torrent|Nov 28 2020|1M
lafrite/Groovy_current|lafrite/archive/Armbian_20.11_Lafrite_groovy_current_5.9.6.img.xz|Nov 25 2020|341M
lafrite/Groovy_current.asc|lafrite/archive/Armbian_20.11_Lafrite_groovy_current_5.9.6.img.xz.asc|Nov 25 2020|1M
lafrite/Groovy_current.sha|lafrite/archive/Armbian_20.11_Lafrite_groovy_current_5.9.6.img.xz.sha|Nov 25 2020|1M
lafrite/Groovy_current.torrent|lafrite/archive/Armbian_20.11_Lafrite_groovy_current_5.9.6.img.xz.torrent|Nov 28 2020|1M
lepotato/Bionic_current_desktop|lepotato/archive/Armbian_20.11_Lepotato_bionic_current_5.9.6_desktop.img.xz|Nov 25 2020|716M
lepotato/Bionic_current_desktop.asc|lepotato/archive/Armbian_20.11_Lepotato_bionic_current_5.9.6_desktop.img.xz.asc|Nov 25 2020|1M
lepotato/Bionic_current_desktop.sha|lepotato/archive/Armbian_20.11_Lepotato_bionic_current_5.9.6_desktop.img.xz.sha|Nov 25 2020|1M
lepotato/Bionic_current_desktop.torrent|lepotato/archive/Armbian_20.11_Lepotato_bionic_current_5.9.6_desktop.img.xz.torrent|Nov 28 2020|1M
lepotato/Bullseye_current_minimal|lepotato/archive/Armbian_20.11_Lepotato_bullseye_current_5.9.6_minimal.img.xz|Nov 25 2020|226M
lepotato/Bullseye_current_minimal.asc|lepotato/archive/Armbian_20.11_Lepotato_bullseye_current_5.9.6_minimal.img.xz.asc|Nov 25 2020|1M
lepotato/Bullseye_current_minimal.sha|lepotato/archive/Armbian_20.11_Lepotato_bullseye_current_5.9.6_minimal.img.xz.sha|Nov 25 2020|1M
lepotato/Bullseye_current_minimal.torrent|lepotato/archive/Armbian_20.11_Lepotato_bullseye_current_5.9.6_minimal.img.xz.torrent|Nov 28 2020|1M
lepotato/Buster_current|lepotato/archive/Armbian_20.11_Lepotato_buster_current_5.9.6.img.xz|Nov 25 2020|436M
lepotato/Buster_current.asc|lepotato/archive/Armbian_20.11_Lepotato_buster_current_5.9.6.img.xz.asc|Nov 25 2020|1M
lepotato/Buster_current_nightly|lepotato/nightly/Armbian_21.02.0-trunk.2_Lepotato_buster_current_5.9.11.img.xz|Nov 26 2020|434M
lepotato/Buster_current_nightly.asc|lepotato/nightly/Armbian_21.02.0-trunk.2_Lepotato_buster_current_5.9.11.img.xz.asc|Nov 26 2020|1M
lepotato/Buster_current_nightly.sha|lepotato/nightly/Armbian_21.02.0-trunk.2_Lepotato_buster_current_5.9.11.img.xz.sha|Nov 26 2020|1M
lepotato/Buster_current.sha|lepotato/archive/Armbian_20.11_Lepotato_buster_current_5.9.6.img.xz.sha|Nov 25 2020|1M
lepotato/Buster_current.torrent|lepotato/archive/Armbian_20.11_Lepotato_buster_current_5.9.6.img.xz.torrent|Nov 28 2020|1M
lepotato/Focal_current_desktop|lepotato/archive/Armbian_20.11_Lepotato_focal_current_5.9.10_desktop.img.xz|Nov 25 2020|737M
lepotato/Focal_current_desktop.asc|lepotato/archive/Armbian_20.11_Lepotato_focal_current_5.9.10_desktop.img.xz.asc|Nov 25 2020|1M
lepotato/Focal_current_desktop.sha|lepotato/archive/Armbian_20.11_Lepotato_focal_current_5.9.10_desktop.img.xz.sha|Nov 25 2020|1M
lepotato/Focal_current_desktop.torrent|lepotato/archive/Armbian_20.11_Lepotato_focal_current_5.9.10_desktop.img.xz.torrent|Nov 28 2020|1M
lepotato/Focal_current_nightly|lepotato/nightly/Armbian_21.02.0-trunk.2_Lepotato_focal_current_5.9.11.img.xz|Nov 26 2020|321M
lepotato/Focal_current_nightly.asc|lepotato/nightly/Armbian_21.02.0-trunk.2_Lepotato_focal_current_5.9.11.img.xz.asc|Nov 26 2020|1M
lepotato/Focal_current_nightly.sha|lepotato/nightly/Armbian_21.02.0-trunk.2_Lepotato_focal_current_5.9.11.img.xz.sha|Nov 26 2020|1M
lepotato/Groovy_current|lepotato/archive/Armbian_20.11_Lepotato_groovy_current_5.9.6.img.xz|Nov 25 2020|340M
lepotato/Groovy_current.asc|lepotato/archive/Armbian_20.11_Lepotato_groovy_current_5.9.6.img.xz.asc|Nov 25 2020|1M
lepotato/Groovy_current.sha|lepotato/archive/Armbian_20.11_Lepotato_groovy_current_5.9.6.img.xz.sha|Nov 25 2020|1M
lepotato/Groovy_current.torrent|lepotato/archive/Armbian_20.11_Lepotato_groovy_current_5.9.6.img.xz.torrent|Nov 28 2020|1M
lime2/Bionic_current|lime2/archive/Armbian_20.11_Lime2_bionic_current_5.8.16.img.xz|Nov 25 2020|261M
lime2/Bionic_current.asc|lime2/archive/Armbian_20.11_Lime2_bionic_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime2/Bionic_current.sha|lime2/archive/Armbian_20.11_Lime2_bionic_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime2/Bionic_current.torrent|lime2/archive/Armbian_20.11_Lime2_bionic_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime2/Bullseye_current|lime2/archive/Armbian_20.11_Lime2_bullseye_current_5.8.16.img.xz|Nov 25 2020|507M
lime2/Bullseye_current.asc|lime2/archive/Armbian_20.11_Lime2_bullseye_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime2/Bullseye_current.sha|lime2/archive/Armbian_20.11_Lime2_bullseye_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime2/Bullseye_current.torrent|lime2/archive/Armbian_20.11_Lime2_bullseye_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime2/Buster_current|lime2/archive/Armbian_20.11_Lime2_buster_current_5.8.16.img.xz|Nov 25 2020|343M
lime2/Buster_current.asc|lime2/archive/Armbian_20.11_Lime2_buster_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime2/Buster_current_desktop|lime2/archive/Armbian_20.11_Lime2_buster_current_5.8.16_desktop.img.xz|Nov 25 2020|680M
lime2/Buster_current_desktop.asc|lime2/archive/Armbian_20.11_Lime2_buster_current_5.8.16_desktop.img.xz.asc|Nov 25 2020|1M
lime2/Buster_current_desktop.sha|lime2/archive/Armbian_20.11_Lime2_buster_current_5.8.16_desktop.img.xz.sha|Nov 25 2020|1M
lime2/Buster_current_desktop.torrent|lime2/archive/Armbian_20.11_Lime2_buster_current_5.8.16_desktop.img.xz.torrent|Nov 28 2020|1M
lime2/Buster_current_nightly|lime2/nightly/Armbian_21.02.0-trunk.2_Lime2_buster_current_5.9.11.img.xz|Nov 26 2020|341M
lime2/Buster_current_nightly.asc|lime2/nightly/Armbian_21.02.0-trunk.2_Lime2_buster_current_5.9.11.img.xz.asc|Nov 26 2020|1M
lime2/Buster_current_nightly.sha|lime2/nightly/Armbian_21.02.0-trunk.2_Lime2_buster_current_5.9.11.img.xz.sha|Nov 26 2020|1M
lime2/Buster_current.sha|lime2/archive/Armbian_20.11_Lime2_buster_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime2/Buster_current.torrent|lime2/archive/Armbian_20.11_Lime2_buster_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime2/Focal_current|lime2/archive/Armbian_20.11_Lime2_focal_current_5.8.16.img.xz|Nov 25 2020|270M
lime2/Focal_current.asc|lime2/archive/Armbian_20.11_Lime2_focal_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime2/Focal_current_desktop|lime2/archive/Armbian_20.11_Lime2_focal_current_5.8.16_desktop.img.xz|Nov 25 2020|546M
lime2/Focal_current_desktop.asc|lime2/archive/Armbian_20.11_Lime2_focal_current_5.8.16_desktop.img.xz.asc|Nov 25 2020|1M
lime2/Focal_current_desktop.sha|lime2/archive/Armbian_20.11_Lime2_focal_current_5.8.16_desktop.img.xz.sha|Nov 25 2020|1M
lime2/Focal_current_desktop.torrent|lime2/archive/Armbian_20.11_Lime2_focal_current_5.8.16_desktop.img.xz.torrent|Nov 28 2020|1M
lime2/Focal_current_nightly|lime2/nightly/Armbian_21.02.0-trunk.2_Lime2_focal_current_5.9.11.img.xz|Nov 26 2020|270M
lime2/Focal_current_nightly.asc|lime2/nightly/Armbian_21.02.0-trunk.2_Lime2_focal_current_5.9.11.img.xz.asc|Nov 26 2020|1M
lime2/Focal_current_nightly.sha|lime2/nightly/Armbian_21.02.0-trunk.2_Lime2_focal_current_5.9.11.img.xz.sha|Nov 26 2020|1M
lime2/Focal_current.sha|lime2/archive/Armbian_20.11_Lime2_focal_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime2/Focal_current.torrent|lime2/archive/Armbian_20.11_Lime2_focal_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime-a10/Buster_current|lime-a10/archive/Armbian_20.11_Lime-a10_buster_current_5.8.16.img.xz|Nov 25 2020|343M
lime-a10/Buster_current.asc|lime-a10/archive/Armbian_20.11_Lime-a10_buster_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime-a10/Buster_current_nightly|lime-a10/nightly/Armbian_21.02.0-trunk.2_Lime-a10_buster_current_5.9.11.img.xz|Nov 26 2020|344M
lime-a10/Buster_current_nightly.asc|lime-a10/nightly/Armbian_21.02.0-trunk.2_Lime-a10_buster_current_5.9.11.img.xz.asc|Nov 26 2020|1M
lime-a10/Buster_current_nightly.sha|lime-a10/nightly/Armbian_21.02.0-trunk.2_Lime-a10_buster_current_5.9.11.img.xz.sha|Nov 26 2020|1M
lime-a10/Buster_current.sha|lime-a10/archive/Armbian_20.11_Lime-a10_buster_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime-a10/Buster_current.torrent|lime-a10/archive/Armbian_20.11_Lime-a10_buster_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime-a10/Focal_current|lime-a10/archive/Armbian_20.11_Lime-a10_focal_current_5.8.16.img.xz|Nov 25 2020|271M
lime-a10/Focal_current.asc|lime-a10/archive/Armbian_20.11_Lime-a10_focal_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime-a10/Focal_current_nightly|lime-a10/nightly/Armbian_21.02.0-trunk.2_Lime-a10_focal_current_5.9.11.img.xz|Nov 26 2020|271M
lime-a10/Focal_current_nightly.asc|lime-a10/nightly/Armbian_21.02.0-trunk.2_Lime-a10_focal_current_5.9.11.img.xz.asc|Nov 26 2020|1M
lime-a10/Focal_current_nightly.sha|lime-a10/nightly/Armbian_21.02.0-trunk.2_Lime-a10_focal_current_5.9.11.img.xz.sha|Nov 26 2020|1M
lime-a10/Focal_current.sha|lime-a10/archive/Armbian_20.11_Lime-a10_focal_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime-a10/Focal_current.torrent|lime-a10/archive/Armbian_20.11_Lime-a10_focal_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime-a64/Bionic_current|lime-a64/archive/Armbian_20.11_Lime-a64_bionic_current_5.8.16.img.xz|Nov 25 2020|278M
lime-a64/Bionic_current.asc|lime-a64/archive/Armbian_20.11_Lime-a64_bionic_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime-a64/Bionic_current_minimal|lime-a64/archive/Armbian_20.11_Lime-a64_bionic_current_5.8.16_minimal.img.xz|Nov 25 2020|171M
lime-a64/Bionic_current_minimal.asc|lime-a64/archive/Armbian_20.11_Lime-a64_bionic_current_5.8.16_minimal.img.xz.asc|Nov 25 2020|1M
lime-a64/Bionic_current_minimal.sha|lime-a64/archive/Armbian_20.11_Lime-a64_bionic_current_5.8.16_minimal.img.xz.sha|Nov 25 2020|1M
lime-a64/Bionic_current_minimal.torrent|lime-a64/archive/Armbian_20.11_Lime-a64_bionic_current_5.8.16_minimal.img.xz.torrent|Nov 28 2020|1M
lime-a64/Bionic_current.sha|lime-a64/archive/Armbian_20.11_Lime-a64_bionic_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime-a64/Bionic_current.torrent|lime-a64/archive/Armbian_20.11_Lime-a64_bionic_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime-a64/Bullseye_current|lime-a64/archive/Armbian_20.11_Lime-a64_bullseye_current_5.8.16.img.xz|Nov 25 2020|579M
lime-a64/Bullseye_current.asc|lime-a64/archive/Armbian_20.11_Lime-a64_bullseye_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime-a64/Bullseye_current.sha|lime-a64/archive/Armbian_20.11_Lime-a64_bullseye_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime-a64/Bullseye_current.torrent|lime-a64/archive/Armbian_20.11_Lime-a64_bullseye_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime-a64/Buster_current|lime-a64/archive/Armbian_20.11_Lime-a64_buster_current_5.8.16.img.xz|Nov 25 2020|404M
lime-a64/Buster_current.asc|lime-a64/archive/Armbian_20.11_Lime-a64_buster_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime-a64/Buster_current_minimal|lime-a64/archive/Armbian_20.11_Lime-a64_buster_current_5.8.16_minimal.img.xz|Nov 25 2020|181M
lime-a64/Buster_current_minimal.asc|lime-a64/archive/Armbian_20.11_Lime-a64_buster_current_5.8.16_minimal.img.xz.asc|Nov 25 2020|1M
lime-a64/Buster_current_minimal.sha|lime-a64/archive/Armbian_20.11_Lime-a64_buster_current_5.8.16_minimal.img.xz.sha|Nov 25 2020|1M
lime-a64/Buster_current_minimal.torrent|lime-a64/archive/Armbian_20.11_Lime-a64_buster_current_5.8.16_minimal.img.xz.torrent|Nov 28 2020|1M
lime-a64/Buster_current_nightly|lime-a64/nightly/Armbian_21.02.0-trunk.2_Lime-a64_buster_current_5.9.11.img.xz|Nov 26 2020|401M
lime-a64/Buster_current_nightly.asc|lime-a64/nightly/Armbian_21.02.0-trunk.2_Lime-a64_buster_current_5.9.11.img.xz.asc|Nov 26 2020|1M
lime-a64/Buster_current_nightly.sha|lime-a64/nightly/Armbian_21.02.0-trunk.2_Lime-a64_buster_current_5.9.11.img.xz.sha|Nov 26 2020|1M
lime-a64/Buster_current.sha|lime-a64/archive/Armbian_20.11_Lime-a64_buster_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime-a64/Buster_current.torrent|lime-a64/archive/Armbian_20.11_Lime-a64_buster_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime-a64/Focal_current|lime-a64/archive/Armbian_20.11_Lime-a64_focal_current_5.8.16.img.xz|Nov 25 2020|297M
lime-a64/Focal_current.asc|lime-a64/archive/Armbian_20.11_Lime-a64_focal_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime-a64/Focal_current_desktop|lime-a64/archive/Armbian_20.11_Lime-a64_focal_current_5.8.16_desktop.img.xz|Nov 25 2020|713M
lime-a64/Focal_current_desktop.asc|lime-a64/archive/Armbian_20.11_Lime-a64_focal_current_5.8.16_desktop.img.xz.asc|Nov 25 2020|1M
lime-a64/Focal_current_desktop.sha|lime-a64/archive/Armbian_20.11_Lime-a64_focal_current_5.8.16_desktop.img.xz.sha|Nov 25 2020|1M
lime-a64/Focal_current_desktop.torrent|lime-a64/archive/Armbian_20.11_Lime-a64_focal_current_5.8.16_desktop.img.xz.torrent|Nov 28 2020|1M
lime-a64/Focal_current_nightly|lime-a64/nightly/Armbian_21.02.0-trunk.2_Lime-a64_focal_current_5.9.11.img.xz|Nov 26 2020|290M
lime-a64/Focal_current_nightly.asc|lime-a64/nightly/Armbian_21.02.0-trunk.2_Lime-a64_focal_current_5.9.11.img.xz.asc|Nov 26 2020|1M
lime-a64/Focal_current_nightly.sha|lime-a64/nightly/Armbian_21.02.0-trunk.2_Lime-a64_focal_current_5.9.11.img.xz.sha|Nov 26 2020|1M
lime-a64/Focal_current.sha|lime-a64/archive/Armbian_20.11_Lime-a64_focal_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime-a64/Focal_current.torrent|lime-a64/archive/Armbian_20.11_Lime-a64_focal_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime/Bionic_current|lime/archive/Armbian_20.11_Lime_bionic_current_5.8.16.img.xz|Nov 25 2020|261M
lime/Bionic_current.asc|lime/archive/Armbian_20.11_Lime_bionic_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime/Bionic_current.sha|lime/archive/Armbian_20.11_Lime_bionic_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime/Bionic_current.torrent|lime/archive/Armbian_20.11_Lime_bionic_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime/Buster_current|lime/archive/Armbian_20.11_Lime_buster_current_5.8.16.img.xz|Nov 25 2020|341M
lime/Buster_current.asc|lime/archive/Armbian_20.11_Lime_buster_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime/Buster_current_nightly|lime/nightly/Armbian_21.02.0-trunk.2_Lime_buster_current_5.9.11.img.xz|Nov 26 2020|341M
lime/Buster_current_nightly.asc|lime/nightly/Armbian_21.02.0-trunk.2_Lime_buster_current_5.9.11.img.xz.asc|Nov 26 2020|1M
lime/Buster_current_nightly.sha|lime/nightly/Armbian_21.02.0-trunk.2_Lime_buster_current_5.9.11.img.xz.sha|Nov 26 2020|1M
lime/Buster_current.sha|lime/archive/Armbian_20.11_Lime_buster_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime/Buster_current.torrent|lime/archive/Armbian_20.11_Lime_buster_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
lime/Focal_current|lime/archive/Armbian_20.11_Lime_focal_current_5.8.16.img.xz|Nov 25 2020|268M
lime/Focal_current.asc|lime/archive/Armbian_20.11_Lime_focal_current_5.8.16.img.xz.asc|Nov 25 2020|1M
lime/Focal_current_nightly|lime/nightly/Armbian_21.02.0-trunk.2_Lime_focal_current_5.9.11.img.xz|Nov 26 2020|271M
lime/Focal_current_nightly.asc|lime/nightly/Armbian_21.02.0-trunk.2_Lime_focal_current_5.9.11.img.xz.asc|Nov 26 2020|1M
lime/Focal_current_nightly.sha|lime/nightly/Armbian_21.02.0-trunk.2_Lime_focal_current_5.9.11.img.xz.sha|Nov 26 2020|1M
lime/Focal_current.sha|lime/archive/Armbian_20.11_Lime_focal_current_5.8.16.img.xz.sha|Nov 25 2020|1M
lime/Focal_current.torrent|lime/archive/Armbian_20.11_Lime_focal_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
macchiatobin-doubleshot/Bionic_legacy|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_bionic_legacy_4.14.135.img.xz|Nov 25 2020|254M
macchiatobin-doubleshot/Bionic_legacy.asc|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_bionic_legacy_4.14.135.img.xz.asc|Nov 25 2020|1M
macchiatobin-doubleshot/Bionic_legacy.sha|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_bionic_legacy_4.14.135.img.xz.sha|Nov 25 2020|1M
macchiatobin-doubleshot/Bionic_legacy.torrent|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_bionic_legacy_4.14.135.img.xz.torrent|Nov 28 2020|1M
macchiatobin-doubleshot/Buster_legacy|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_buster_legacy_4.14.135.img.xz|Nov 25 2020|383M
macchiatobin-doubleshot/Buster_legacy.asc|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_buster_legacy_4.14.135.img.xz.asc|Nov 25 2020|1M
macchiatobin-doubleshot/Buster_legacy_nightly|macchiatobin-doubleshot/nightly/Armbian_21.02.0-trunk.2_Macchiatobin-doubleshot_buster_legacy_4.14.135.img.xz|Nov 26 2020|377M
macchiatobin-doubleshot/Buster_legacy_nightly.asc|macchiatobin-doubleshot/nightly/Armbian_21.02.0-trunk.2_Macchiatobin-doubleshot_buster_legacy_4.14.135.img.xz.asc|Nov 26 2020|1M
macchiatobin-doubleshot/Buster_legacy_nightly.sha|macchiatobin-doubleshot/nightly/Armbian_21.02.0-trunk.2_Macchiatobin-doubleshot_buster_legacy_4.14.135.img.xz.sha|Nov 26 2020|1M
macchiatobin-doubleshot/Buster_legacy.sha|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_buster_legacy_4.14.135.img.xz.sha|Nov 25 2020|1M
macchiatobin-doubleshot/Buster_legacy.torrent|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_buster_legacy_4.14.135.img.xz.torrent|Nov 28 2020|1M
macchiatobin-doubleshot/Focal_legacy|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_focal_legacy_4.14.135.img.xz|Nov 25 2020|265M
macchiatobin-doubleshot/Focal_legacy.asc|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_focal_legacy_4.14.135.img.xz.asc|Nov 25 2020|1M
macchiatobin-doubleshot/Focal_legacy_nightly|macchiatobin-doubleshot/nightly/Armbian_21.02.0-trunk.2_Macchiatobin-doubleshot_focal_legacy_4.14.135.img.xz|Nov 26 2020|267M
macchiatobin-doubleshot/Focal_legacy_nightly.asc|macchiatobin-doubleshot/nightly/Armbian_21.02.0-trunk.2_Macchiatobin-doubleshot_focal_legacy_4.14.135.img.xz.asc|Nov 26 2020|1M
macchiatobin-doubleshot/Focal_legacy_nightly.sha|macchiatobin-doubleshot/nightly/Armbian_21.02.0-trunk.2_Macchiatobin-doubleshot_focal_legacy_4.14.135.img.xz.sha|Nov 26 2020|1M
macchiatobin-doubleshot/Focal_legacy.sha|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_focal_legacy_4.14.135.img.xz.sha|Nov 25 2020|1M
macchiatobin-doubleshot/Focal_legacy.torrent|macchiatobin-doubleshot/archive/Armbian_20.11_Macchiatobin-doubleshot_focal_legacy_4.14.135.img.xz.torrent|Nov 28 2020|1M
micro/Bionic_current|micro/archive/Armbian_20.11_Micro_bionic_current_5.8.16.img.xz|Nov 25 2020|262M
micro/Bionic_current.asc|micro/archive/Armbian_20.11_Micro_bionic_current_5.8.16.img.xz.asc|Nov 25 2020|1M
micro/Bionic_current.sha|micro/archive/Armbian_20.11_Micro_bionic_current_5.8.16.img.xz.sha|Nov 25 2020|1M
micro/Bionic_current.torrent|micro/archive/Armbian_20.11_Micro_bionic_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
micro/Buster_current|micro/archive/Armbian_20.11_Micro_buster_current_5.8.16.img.xz|Nov 25 2020|346M
micro/Buster_current.asc|micro/archive/Armbian_20.11_Micro_buster_current_5.8.16.img.xz.asc|Nov 25 2020|1M
micro/Buster_current_nightly|micro/nightly/Armbian_21.02.0-trunk.2_Micro_buster_current_5.9.11.img.xz|Nov 26 2020|341M
micro/Buster_current_nightly.asc|micro/nightly/Armbian_21.02.0-trunk.2_Micro_buster_current_5.9.11.img.xz.asc|Nov 26 2020|1M
micro/Buster_current_nightly.sha|micro/nightly/Armbian_21.02.0-trunk.2_Micro_buster_current_5.9.11.img.xz.sha|Nov 26 2020|1M
micro/Buster_current.sha|micro/archive/Armbian_20.11_Micro_buster_current_5.8.16.img.xz.sha|Nov 25 2020|1M
micro/Buster_current.torrent|micro/archive/Armbian_20.11_Micro_buster_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
micro/Focal_current|micro/archive/Armbian_20.11_Micro_focal_current_5.8.16.img.xz|Nov 25 2020|271M
micro/Focal_current.asc|micro/archive/Armbian_20.11_Micro_focal_current_5.8.16.img.xz.asc|Nov 25 2020|1M
micro/Focal_current_nightly|micro/nightly/Armbian_21.02.0-trunk.2_Micro_focal_current_5.9.11.img.xz|Nov 26 2020|271M
micro/Focal_current_nightly.asc|micro/nightly/Armbian_21.02.0-trunk.2_Micro_focal_current_5.9.11.img.xz.asc|Nov 26 2020|1M
micro/Focal_current_nightly.sha|micro/nightly/Armbian_21.02.0-trunk.2_Micro_focal_current_5.9.11.img.xz.sha|Nov 26 2020|1M
micro/Focal_current.sha|micro/archive/Armbian_20.11_Micro_focal_current_5.8.16.img.xz.sha|Nov 25 2020|1M
micro/Focal_current.torrent|micro/archive/Armbian_20.11_Micro_focal_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
miqi/Bionic_current_desktop|miqi/archive/Armbian_20.11_Miqi_bionic_current_5.8.16_desktop.img.xz|Nov 25 2020|508M
miqi/Bionic_current_desktop.asc|miqi/archive/Armbian_20.11_Miqi_bionic_current_5.8.16_desktop.img.xz.asc|Nov 25 2020|1M
miqi/Bionic_current_desktop.sha|miqi/archive/Armbian_20.11_Miqi_bionic_current_5.8.16_desktop.img.xz.sha|Nov 25 2020|1M
miqi/Bionic_current_desktop.torrent|miqi/archive/Armbian_20.11_Miqi_bionic_current_5.8.16_desktop.img.xz.torrent|Nov 28 2020|1M
miqi/Buster_current|miqi/archive/Armbian_20.11_Miqi_buster_current_5.8.16.img.xz|Nov 25 2020|325M
miqi/Buster_current.asc|miqi/archive/Armbian_20.11_Miqi_buster_current_5.8.16.img.xz.asc|Nov 25 2020|1M
miqi/Buster_current_nightly|miqi/nightly/Armbian_21.02.0-trunk.2_Miqi_buster_current_5.9.11.img.xz|Nov 26 2020|327M
miqi/Buster_current_nightly.asc|miqi/nightly/Armbian_21.02.0-trunk.2_Miqi_buster_current_5.9.11.img.xz.asc|Nov 26 2020|1M
miqi/Buster_current_nightly.sha|miqi/nightly/Armbian_21.02.0-trunk.2_Miqi_buster_current_5.9.11.img.xz.sha|Nov 26 2020|1M
miqi/Buster_current.sha|miqi/archive/Armbian_20.11_Miqi_buster_current_5.8.16.img.xz.sha|Nov 25 2020|1M
miqi/Buster_current.torrent|miqi/archive/Armbian_20.11_Miqi_buster_current_5.8.16.img.xz.torrent|Nov 28 2020|1M
miqi/Focal_current_desktop|miqi/archive/Armbian_20.11_Miqi_focal_current_5.8.16_desktop.img.xz|Nov 25 2020|534M
miqi/Focal_current_desktop.asc|miqi/archive/Armbian_20.11_Miqi_focal_current_5.8.16_desktop.img.xz.asc|Nov 25 2020|1M
miqi/Focal_current_desktop.sha|miqi/archive/Armbian_20.11_Miqi_focal_current_5.8.16_desktop.img.xz.sha|Nov 25 2020|1M
miqi/Focal_current_desktop.torrent|miqi/archive/Armbian_20.11_Miqi_focal_current_5.8.16_desktop.img.xz.torrent|Nov 28 2020|1M
miqi/Focal_current_minimal|miqi/archive/Armbian_20.11_Miqi_focal_current_5.8.16_minimal.img.xz|Nov 25 2020|145M
miqi/Focal_current_minimal.asc|miqi/archive/Armbian_20.11_Miqi_focal_current_5.8.16_minimal.img.xz.asc|Nov 25 2020|1M
miqi/Focal_current_minimal.sha|miqi/archive/Armbian_20.11_Miqi_focal_current_5.8.16_minimal.img.xz.sha|Nov 25 2020|1M
miqi/Focal_current_minimal.torrent|miqi/archive/Armbian_20.11_Miqi_focal_current_5.8.16_minimal.img.xz.torrent|Nov 28 2020|1M
miqi/Focal_current_nightly|miqi/nightly/Armbian_21.02.0-trunk.2_Miqi_focal_current_5.9.11.img.xz|Nov 26 2020|254M
miqi/Focal_current_nightly.asc|miqi/nightly/Armbian_21.02.0-trunk.2_Miqi_focal_current_5.9.11.img.xz.asc|Nov 26 2020|1M
miqi/Focal_current_nightly.sha|miqi/nightly/Armbian_21.02.0-trunk.2_Miqi_focal_current_5.9.11.img.xz.sha|Nov 26 2020|1M
nanopct3/Bionic_legacy_desktop|nanopct3/archive/Armbian_20.11_Nanopct3_bionic_legacy_4.14.180_desktop.img.xz|Nov 25 2020|676M
nanopct3/Bionic_legacy_desktop.asc|nanopct3/archive/Armbian_20.11_Nanopct3_bionic_legacy_4.14.180_desktop.img.xz.asc|Nov 25 2020|1M
nanopct3/Bionic_legacy_desktop.sha|nanopct3/archive/Armbian_20.11_Nanopct3_bionic_legacy_4.14.180_desktop.img.xz.sha|Nov 25 2020|1M
